video_id,title,channel,published,url,query_used
vdXQvsy1IbY,Ranveer Singh Kantara controversy and Dilip-Farah Khan Funny Memes !!,FUKRA INSAAN LIVE,2025-12-08T09:55:16Z,https://www.youtube.com/watch?v=vdXQvsy1IbY,Fukra Insaan Hindi English
UM2I-A1DjAA,"I Gave @triggeredinsaan  Rs10,00,000 BUT Only 10 Minutes to Spend it for his BIRTHDAY !!",Fukra Insaan,2023-11-13T08:30:06Z,https://www.youtube.com/watch?v=UM2I-A1DjAA,Fukra Insaan Hindi English
xt46qrHsPGA,I Built a SECRET GAMING ROOM in my House,Fukra Insaan,2024-07-28T07:30:45Z,https://www.youtube.com/watch?v=xt46qrHsPGA,Fukra Insaan Hindi English
pa4rKePSbyQ,Funniest World Cup Memes 2026😂,FUKRA INSAAN LIVE,2026-03-12T10:00:27Z,https://www.youtube.com/watch?v=pa4rKePSbyQ,Fukra Insaan Hindi English
s594na8V74I,TINDER IN REAL LIFE || (INDIAN VERSION),Fukra Insaan,2023-04-09T07:31:17Z,https://www.youtube.com/watch?v=s594na8V74I,Fukra Insaan Hindi English
FysNW1_i3lM,I Turned World’s Most Polluted City into a Green City,Fukra Insaan,2025-12-07T07:30:11Z,https://www.youtube.com/watch?v=FysNW1_i3lM,Fukra Insaan Hindi English
QyEYBnk6YaQ,BOYS vs GIRLS - HOLE IN THE WALL CHALLENGE !!,Fukra Insaan,2024-02-04T07:30:06Z,https://www.youtube.com/watch?v=QyEYBnk6YaQ,Fukra Insaan Hindi English
-gLNJ5ej8Vg,I asked Rich Celebrities For House Tour,Fukra Insaan,2024-11-10T07:30:08Z,https://www.youtube.com/watch?v=-gLNJ5ej8Vg,Fukra Insaan Hindi English
VZM2VQatxnI,Reacting to @WanderersHub New House &amp; Funniest NAAGIN 7 Memes😂,FUKRA INSAAN LIVE,2026-04-03T08:20:49Z,https://www.youtube.com/watch?v=VZM2VQatxnI,Fukra Insaan Hindi English
eFFi5-30cTE,Reacting to Funny Memes &amp; My Battleground Fight 😱,FUKRA INSAAN LIVE,2026-05-02T08:37:00Z,https://www.youtube.com/watch?v=eFFi5-30cTE,Fukra Insaan Hindi English
XsoGkEFntAk,Sourav Joshi Downfall? Samay Raina controversy with Shaktimaan 😂,FUKRA INSAAN LIVE,2026-04-20T07:56:04Z,https://www.youtube.com/watch?v=XsoGkEFntAk,Fukra Insaan Hindi English
HAzgPAse0wE,"Rs2,00,000 All Youtuber HIDE &amp; SEEK Game in an AMUSEMENT PARK",Fukra Insaan,2021-11-10T06:30:01Z,https://www.youtube.com/watch?v=HAzgPAse0wE,Fukra Insaan Hindi English
Bitm-iJvasg,Eating at INDIA&#39;S most FAMOUS Street Food Shops,Fukra Insaan,2025-09-14T07:26:59Z,https://www.youtube.com/watch?v=Bitm-iJvasg,Fukra Insaan Hindi English
V3Bh_JqlPGU,"I gave Rs2,00,000 to a Rich Boy Vs Poor Boy to spend in 60 minutes Challenge",Fukra Insaan,2024-07-10T08:30:08Z,https://www.youtube.com/watch?v=V3Bh_JqlPGU,Fukra Insaan Hindi English
OfuC5SKxGug,Desi SQUID Games in Real Life 😱,Fukra Insaan,2022-04-14T08:35:47Z,https://www.youtube.com/watch?v=OfuC5SKxGug,Fukra Insaan Hindi English
szwgqu_KFuw,I Robbed my own House PRANK !! *अपने ही घर में चोरी*,Fukra Insaan,2022-08-14T07:54:50Z,https://www.youtube.com/watch?v=szwgqu_KFuw,Fukra Insaan Hindi English
wR88YJqdy7k,I Organised YOUTUBER OLYMPICS &amp; Winner gets a THAR,Fukra Insaan,2024-03-10T07:31:00Z,https://www.youtube.com/watch?v=wR88YJqdy7k,Fukra Insaan Hindi English
JPl4qCScTMY,BLIND DATING CHALLENGE😍,Fukra Insaan,2023-12-24T07:30:52Z,https://www.youtube.com/watch?v=JPl4qCScTMY,Fukra Insaan Hindi English
NGRQCXyMQ_E,Guess the HINDI SONG by ENGLISH Lyrics challenge 🤪,FUKRA INSAAN LIVE,2021-08-01T06:13:42Z,https://www.youtube.com/watch?v=NGRQCXyMQ_E,Fukra Insaan Hindi English
lLtsboITWyo,Try not to Speak HINDI Challenge 🤐 | TOO FUNNY,Wanderers Hub,2019-11-02T06:30:02Z,https://www.youtube.com/watch?v=lLtsboITWyo,Fukra Insaan Hindi English
tDgsWO5zd7c,5 Layers of Wall Breaking Challenge VS Rajat Dalal,Fukra Insaan,2024-04-21T09:17:42Z,https://www.youtube.com/watch?v=tDgsWO5zd7c,Fukra Insaan Hindi English
NPMTQLWRhtE,@MrBeast challenged me to survive 24 hours In middle of the ocean,Fukra Insaan,2022-05-22T08:36:37Z,https://www.youtube.com/watch?v=NPMTQLWRhtE,Fukra Insaan Hindi English
_KTdNqt4Fng,Eating India’s Largest GIANT Food !! *10 Feet Dosa*,Fukra Insaan,2022-08-17T08:46:38Z,https://www.youtube.com/watch?v=_KTdNqt4Fng,Fukra Insaan Hindi English
J2pdugNCwpg,Guess the Different Country FOOD challenge !! *IND Vs PAK*,Fukra Insaan,2023-01-08T07:30:57Z,https://www.youtube.com/watch?v=J2pdugNCwpg,Fukra Insaan Hindi English
-BJg6_WQnOw,"Rs 1,00,000 Hide &amp; Seek Challenge 😱",Fukra Insaan,2022-07-01T08:19:41Z,https://www.youtube.com/watch?v=-BJg6_WQnOw,Fukra Insaan Hindi English
WjArnmhiJUE,I Built a Survival Shelter in JUNGLE 😍,Fukra Insaan,2024-03-29T08:30:08Z,https://www.youtube.com/watch?v=WjArnmhiJUE,Fukra Insaan Hindi English
TcBrX1NcqQ0,"I Gave Rs2,00,000 to a Young Boy VS Old Man to spend in 60 Minutes Challenge😍",Fukra Insaan,2025-06-01T07:31:01Z,https://www.youtube.com/watch?v=TcBrX1NcqQ0,Fukra Insaan Hindi English
lXv8xSNQN28,Where is UK07 rider ? Harsh Rajput funny Sourav Joshi parody video ,FUKRA INSAAN LIVE,2026-03-05T08:57:55Z,https://www.youtube.com/watch?v=lXv8xSNQN28,Fukra Insaan Hindi English
RsokiY6BgBI,"Rs100 VS Rs10,00,000 HOTEL ROOM !!",Fukra Insaan,2023-01-20T08:32:32Z,https://www.youtube.com/watch?v=RsokiY6BgBI,Fukra Insaan Hindi English
7KmTanoXgN8,Nikki Tamboli vs Fukra Insaan Fight | Battleground Season 2 | Amazon MX Player,Amazon MX Player,2026-04-26T14:00:11Z,https://www.youtube.com/watch?v=7KmTanoXgN8,Fukra Insaan Hindi English
SlmGBSX4pLM,100 Mystery DOORS but only ONE lets you escape !!,Fukra Insaan,2022-04-20T08:09:02Z,https://www.youtube.com/watch?v=SlmGBSX4pLM,Fukra Insaan Hindi English
2Cqj5ZCnxLY,100 Youtuber&#39;s mystery buttons But ONLY1 lets you escape !!,Fukra Insaan,2022-04-28T08:53:20Z,https://www.youtube.com/watch?v=2Cqj5ZCnxLY,Fukra Insaan Hindi English
wlpqLcrvoLk,PUNEET SUPERSTAR VS 11 SUPER MODELS : DATING CHALLENGE,Fukra Insaan,2023-09-03T09:52:37Z,https://www.youtube.com/watch?v=wlpqLcrvoLk,Fukra Insaan Hindi English
qZExGA4qhHM,I Pranked Fukra Insaan (April Fools Prank),Triggered Insaan,2024-04-01T09:15:03Z,https://www.youtube.com/watch?v=qZExGA4qhHM,Fukra Insaan Hindi English
RA0GWCSOwqw,Handcuffed to my BROTHER for 24 Hours 😭,Wanderers Hub,2026-04-12T05:49:00Z,https://www.youtube.com/watch?v=RA0GWCSOwqw,Fukra Insaan Hindi English
6E6CRAJiltI,I Got my BEST FRIEND arrested by POLICE PRANK !! *He Cried*,Fukra Insaan,2023-12-10T09:30:24Z,https://www.youtube.com/watch?v=6E6CRAJiltI,Fukra Insaan Hindi English
3Mh9n25u5zw,We became Papa&#39;s Assistant for 24 Hours - Triggered Insaan &amp; Fukra Insaan,Triggered Insaan,2023-10-28T12:30:01Z,https://www.youtube.com/watch?v=3Mh9n25u5zw,Fukra Insaan Hindi English
JQAt76Mwz_E,I Hide in my cameraman’s HOUSE &amp; He had no idea about it !! *Caught kissing?*,Fukra Insaan,2023-02-18T08:35:48Z,https://www.youtube.com/watch?v=JQAt76Mwz_E,Fukra Insaan Hindi English
_yzMV5FZsHQ,I Hid in my New House &amp; My Family had no Idea about it !! *Pranked*,Fukra Insaan,2024-06-27T09:01:18Z,https://www.youtube.com/watch?v=_yzMV5FZsHQ,Fukra Insaan Hindi English
JntSmnYpEtE,"Giving my Cameraman RS 2,00,000 But only 60 Minutes to spend it Challenge !!",Fukra Insaan,2023-05-05T08:21:05Z,https://www.youtube.com/watch?v=JntSmnYpEtE,Fukra Insaan Hindi English
KsTm8aXE8fA,Trying WEIRD INDIAN STREET FOOD Challenge !! *MAGGI + Golgappe*,Fukra Insaan,2022-08-08T09:56:22Z,https://www.youtube.com/watch?v=KsTm8aXE8fA,Fukra Insaan Hindi English
7Rw8xM0RiS0,"Living on Rs 1,000 for 24 Hours with a Twist !! *Tough*",Fukra Insaan,2022-06-15T08:34:50Z,https://www.youtube.com/watch?v=7Rw8xM0RiS0,Fukra Insaan Hindi English
A1o0gVdKXKM,Try not to Laugh Challenge !! Funny Memes 😂,FUKRA INSAAN LIVE,2025-08-19T08:32:00Z,https://www.youtube.com/watch?v=A1o0gVdKXKM,Fukra Insaan Hindi English
MHajjeQ8hko,"Last to take Hands of Rs1,50,000 Keeps it 😱",Fukra Insaan,2023-06-04T07:23:01Z,https://www.youtube.com/watch?v=MHajjeQ8hko,Fukra Insaan Hindi English
AjPW3tYo0Fk,vivo X Fold 5 Unboxing &amp; First Impressions ⚡ Foldable Wars Begin!,Trakin Tech,2025-07-15T11:42:33Z,https://www.youtube.com/watch?v=AjPW3tYo0Fk,unboxing Hindi English mix honest
xxk3l9tZM-A,"Infinix Note 50s 5G+ Unboxing &amp; First Look⚡3D Curved 144Hz, D7300 Ultimate @₹14,999*",Trakin Tech,2025-04-18T06:30:28Z,https://www.youtube.com/watch?v=xxk3l9tZM-A,unboxing Hindi English mix honest
ZqhbkJPRoPA,Google Pixel 10 Pro XL Unboxing &amp; Test - The Best Android Phone?,Technology Gyan,2025-08-27T17:00:44Z,https://www.youtube.com/watch?v=ZqhbkJPRoPA,unboxing Hindi English mix honest
rfmtbMuSYzo,Google Pixel 10 Pro Review After 30 Days: *The REAL TRUTH* 🧐 ️,Tech Unboxing,2025-10-28T12:15:10Z,https://www.youtube.com/watch?v=rfmtbMuSYzo,unboxing Hindi English mix honest
gqb6rhY1V08,"Cheapest iPhone 17 Pro Max at ₹X,990 🔥| Unboxing &amp; Review Expensive Vs Cheapest IPhone 17 Pro Max⚡️",WildZilla Tech,2026-01-08T13:06:12Z,https://www.youtube.com/watch?v=gqb6rhY1V08,unboxing Hindi English mix honest
N9NADoU8mR0,OnePlus 13R Unboxing &amp; First Look ⚡ The Real Flagship Killer!?,Trakin Tech,2025-01-10T13:00:13Z,https://www.youtube.com/watch?v=N9NADoU8mR0,unboxing Hindi English mix honest
aKlqDCrhxSw,Infinix GT 30 Pro Review : ONE BIG Problem 😱,TECHOOB,2025-06-03T07:31:16Z,https://www.youtube.com/watch?v=aKlqDCrhxSw,unboxing Hindi English mix honest
T2vTffqUJ3Q,Apple iPhone 14 Pro Max &amp; 14 Pro Unboxing *Dynamic Island*,Tech Burner,2022-09-17T08:07:08Z,https://www.youtube.com/watch?v=T2vTffqUJ3Q,unboxing Hindi English mix honest
Ve8sMvjgrjE,OnePlus Nord 6 - Full Review After 30 Days of Usage - Good Enough ???,Tech Buffet,2026-04-21T06:00:20Z,https://www.youtube.com/watch?v=Ve8sMvjgrjE,unboxing Hindi English mix honest
WLFpUAx8N_w,"Oneplus Nord CE 6 Unboxing &amp; Test📌 8000mAh Battery , SD 7s Gen 4 @2X,999?",Technology Gyan,2026-05-07T06:38:39Z,https://www.youtube.com/watch?v=WLFpUAx8N_w,unboxing Hindi English mix honest
WVvw9EQTV-k,Niconi Tan Removal Full Review | Gulta Kojic Skin Polish | Real Or Fake Honest Review ,Bishal Roy PIus ,2025-10-25T06:49:31Z,https://www.youtube.com/watch?v=WVvw9EQTV-k,unboxing Hindi English mix honest
LQbuJJIQwpc,"POCO X8 Pro Max aka Turbo 5 Max Unboxing &amp; First Look ⚡ Dimensity 9500s, 9000mAh, 100W &amp; More",Trakin Tech,2026-02-20T12:09:32Z,https://www.youtube.com/watch?v=LQbuJJIQwpc,unboxing Hindi English mix honest
SYbdpd03eds,"Tecno POVA Curve 5G Unboxing &amp; First Look⚡3D Curved 144Hz, D7300 Ultimate @ ₹15,999*",Trakin Tech,2025-05-29T06:30:08Z,https://www.youtube.com/watch?v=SYbdpd03eds,unboxing Hindi English mix honest
mCfcEPOKVMA,"Noise MasterBuds, Sound By Bose - Just For The Name?",Venom's Tech,2025-04-08T12:48:48Z,https://www.youtube.com/watch?v=mCfcEPOKVMA,unboxing Hindi English mix honest
ali4DAtH_ZU,"vivo X300 Ultra Unboxing &amp; First Look ⚡ Snapdragon 8 Elite Gen 5, Dual 200MP Cameras &amp; More",Trakin Tech,2026-05-07T10:26:30Z,https://www.youtube.com/watch?v=ali4DAtH_ZU,unboxing Hindi English mix honest
8wNdzQwR5Ug,"OPPO K13 Turbo &amp; Pro Unboxing &amp; Test - Crazy Gaming Phone @24,999*",Technology Gyan,2025-08-11T07:25:50Z,https://www.youtube.com/watch?v=8wNdzQwR5Ug,unboxing Hindi English mix honest
wSIvUyrp6_E,"iQOO Z10 &amp; Z10x Unboxing &amp; First Look ⚡7300mAh, SD 7s Gen 3 @₹19,999*",Trakin Tech,2025-04-11T06:45:17Z,https://www.youtube.com/watch?v=wSIvUyrp6_E,unboxing Hindi English mix honest
xzHwLwiwly8,"Motorola Edge 70 Pro Unboxing &amp; Test 📌 144Hz AMOLED , D8500 Extreme, Sony camera",Technology Gyan,2026-04-22T06:32:17Z,https://www.youtube.com/watch?v=xzHwLwiwly8,unboxing Hindi English mix honest
YNLK-cMLP-s,Infinix Hot 50 Pro+ Unboxing | Worlds Slimmest Curved Phone,VideoWaliSarkar,2024-10-25T13:01:48Z,https://www.youtube.com/watch?v=YNLK-cMLP-s,unboxing Hindi English mix honest
iBF5NITRP3A,I Used The CONTROVERSIAL Phone for 2 Months ! - Samsung S26 Ultra,TechBar,2026-05-18T08:38:35Z,https://www.youtube.com/watch?v=iBF5NITRP3A,unboxing Hindi English mix honest
j_-qW2w7VTo,"realme 15 Pro Unboxing &amp; First Look ⚡ Snapdragon 7 Gen 4, 7000mAh &amp; 80W @ ₹28,999*",Trakin Tech,2025-07-24T14:57:16Z,https://www.youtube.com/watch?v=j_-qW2w7VTo,unboxing Hindi English mix honest
ELgUPeCvvgk,"OPPO K13 Turbo &amp; Turbo Pro Unboxing &amp; First Look ⚡ Snapdragon 8s Gen 4, 7000mAh &amp; 80W @ ₹34,999*",Trakin Tech,2025-08-11T07:26:14Z,https://www.youtube.com/watch?v=ELgUPeCvvgk,unboxing Hindi English mix honest
MATAXiDIEq8,"Samsung Galaxy M35 Unboxing &amp; Quick Review ⚡ Exynos 1380, 6000mAh🔋 @₹15,999*",Trakin Tech,2024-07-17T09:31:19Z,https://www.youtube.com/watch?v=MATAXiDIEq8,unboxing Hindi English mix honest
BU9gKr1miS8,iPhone 17/Air/Pro Unboxing - What Apple didn&#39;t tell you!,Mrwhosetheboss,2025-09-17T12:00:31Z,https://www.youtube.com/watch?v=BU9gKr1miS8,unboxing Hindi English mix honest
eJcqOfh-1bc,Himalaya Shilajit Capsules Honest Review,COREFITLAB,2025-08-01T05:31:05Z,https://www.youtube.com/watch?v=eJcqOfh-1bc,unboxing Hindi English mix honest
97NALHxkTgk,boAt Airdopes Supreme Review: 50 Days Later – Worth the Hype?,SB Digital,2025-01-02T15:36:00Z,https://www.youtube.com/watch?v=97NALHxkTgk,unboxing Hindi English mix honest
mTo95eXY1M8,"Infinix GT 30 Pro Unboxing &amp; First Look ⚡120FPS BGMI, GT Triggers &amp; D8350 Ultimate @ ₹22,999*",Trakin Tech,2025-06-03T06:30:06Z,https://www.youtube.com/watch?v=mTo95eXY1M8,unboxing Hindi English mix honest
S1MXL5gP3Gg,OnePlus Nord 6 Unboxing &amp; First Look - Solid Package!🔥🔥🔥,Technical Guruji,2026-04-07T13:50:03Z,https://www.youtube.com/watch?v=S1MXL5gP3Gg,unboxing Hindi English mix honest
V9Tab_9edKU,[🐰toy asmr🐰] Automatic Kitchen Appliance Playset ASMR Satisfying with Unboxing No Talking Review Toy,DingJoy 딩조이,2025-07-19T15:37:19Z,https://www.youtube.com/watch?v=V9Tab_9edKU,unboxing Hindi English mix honest
nv6rf5pnIWc,Shirty&#39;s Detailed &amp; Honest Review | Unboxing | Worth Buying ? (Hindi),Fit indian boy,2021-09-25T15:30:13Z,https://www.youtube.com/watch?v=nv6rf5pnIWc,unboxing Hindi English mix honest
kPvViiQXHwk,"POCO X8 Pro &amp; Pro Max Unboxing &amp; First Look ⚡ Dimensity 9500s, 9000mAh, 100W &amp; More",Trakin Tech,2026-03-17T13:01:23Z,https://www.youtube.com/watch?v=kPvViiQXHwk,unboxing Hindi English mix honest
7l8zzIyCm40,"Motorola Edge 60 Stylus Unboxing &amp; First Look ⚡ Stylus, IP68, Wireless Charging @ ₹21,999*!",Trakin Tech,2025-04-15T06:30:28Z,https://www.youtube.com/watch?v=7l8zzIyCm40,unboxing Hindi English mix honest
Uxh7huMttCc,Bombay Shaving Company Products– Worth It or Waste Money 🤑? #mensfashionindia #review #unboxing,I am Anish,2026-04-21T21:30:06Z,https://www.youtube.com/watch?v=Uxh7huMttCc,unboxing Hindi English mix honest
83fb5uS7Mlg,Healthy Grocery Shopping - क्या ख़रीदें क्या ना ख़रीदें? | Fit Tuber Hindi,Fit Tuber Hindi,2025-08-29T13:30:09Z,https://www.youtube.com/watch?v=83fb5uS7Mlg,unboxing Hindi English mix honest
yqsJAjYxq10,बॉस वाइफ | Boss Wife |  Lesbian short film | New Hindi Web Series 2026,Diamond Creation,2026-05-29T04:32:06Z,https://www.youtube.com/watch?v=yqsJAjYxq10,India vlog Hindi English couple
a4mxl0VPdS8,Reunited With My Husband | He Left India,The Indian Polish Connection,2024-07-11T15:30:01Z,https://www.youtube.com/watch?v=a4mxl0VPdS8,India vlog Hindi English couple
HfwZgawI56w,India&#39;s Biggest Dark Web Couple Operation | Rarest Of the Rare Case,SR PAY,2026-02-26T13:01:27Z,https://www.youtube.com/watch?v=HfwZgawI56w,India vlog Hindi English couple
qHOq4wBkwhw,We Stayed at 2 Most Beautiful Islands in Maldives 😍 | Best Budget Trip for 4 Nights 😍,Soyabean Couple,2025-08-30T14:15:06Z,https://www.youtube.com/watch?v=qHOq4wBkwhw,India vlog Hindi English couple
m9gJfPDLVhE,SP star family VLOG. पूजा को पानी में गिरा दिया 😁 Aaj lenge interview 📷#couple ❤️,SP star Family,2026-01-18T06:35:45Z,https://www.youtube.com/watch?v=m9gJfPDLVhE,India vlog Hindi English couple
3g5qVrPHWlM,Indian Lesbian | Village Women Lesbian Scene | Kissing Video | Korean Women Kissing | Romance,Love Is Life,2026-05-27T14:43:36Z,https://www.youtube.com/watch?v=3g5qVrPHWlM,India vlog Hindi English couple
9AXzJFd7xE8,Living like a Married Couple for 24 Hours !,Nishu Tiwari,2022-06-11T07:41:45Z,https://www.youtube.com/watch?v=9AXzJFd7xE8,India vlog Hindi English couple
XqAXCBM4dfY,Speaking Hindi to my Asian Girlfriend for 24 Hours,NickandCarrie,2023-02-12T11:00:08Z,https://www.youtube.com/watch?v=XqAXCBM4dfY,India vlog Hindi English couple
_WYT0od5ghg,Jealousy Prank On My Boyfriend || Gone So Much Romantic || Nancy Rajput,Nancy Rajput,2024-09-23T16:00:20Z,https://www.youtube.com/watch?v=_WYT0od5ghg,India vlog Hindi English couple
5WeseXWeS1c,Our Indian Wedding | Dhruv x Juli,Dhruv Rathee Vlogs,2022-05-13T14:59:55Z,https://www.youtube.com/watch?v=5WeseXWeS1c,India vlog Hindi English couple
O3-JzM9ze0s,Why Talibanis Love Indians so much?,Nikita Thakur,2024-09-17T14:47:13Z,https://www.youtube.com/watch?v=O3-JzM9ze0s,India vlog Hindi English couple
H2f7MZaw3Yo,"Arijit Singh, Shreya Ghoshal - Samjhawan - Lyric video | Alia B, Varun D | Humpty Sharma Ki Dulhania",SonyMusicIndiaVEVO,2014-07-11T12:00:04Z,https://www.youtube.com/watch?v=H2f7MZaw3Yo,India vlog Hindi English couple
XZ-kQB2wyOo,Drinking Prank On My So Much Cute Girlfriend | Couple Rajput,Couple Rajput,2023-07-05T16:31:34Z,https://www.youtube.com/watch?v=XZ-kQB2wyOo,India vlog Hindi English couple
izy2tV-Ssj8,AASHIQUI 2 MASHUP FULL SONG | KIRAN KAMATH | BEST BOLLYWOOD MASHUPS,T-Series,2013-05-29T09:57:37Z,https://www.youtube.com/watch?v=izy2tV-Ssj8,India vlog Hindi English couple
uNEQtc7nyZA,Kissing Prank On Wife In Front Of Family 💋 | EPIC REACTION || Tusharshrutivlogs,TusharShruti Vlogs,2024-09-22T17:35:33Z,https://www.youtube.com/watch?v=uNEQtc7nyZA,India vlog Hindi English couple
n0dTg8HP76g,How to make GIRLFRIEND 😳 for NIGHT : Iran girl taught Innocent Indian | Shiraz tourist places | Iran,Kalra Vlogs,2025-04-20T02:30:57Z,https://www.youtube.com/watch?v=n0dTg8HP76g,India vlog Hindi English couple
1gqBb4Y7LJA,"Hangover Full Video Song | Kick | Salman Khan, Jacqueline Fernandez | Meet Bros Anjjan",T-Series,2014-08-19T08:28:45Z,https://www.youtube.com/watch?v=1gqBb4Y7LJA,India vlog Hindi English couple
FJ55SHCzt88,Humdard Full Video Song | Ek Villain | Arijit Singh | Mithoon,T-Series,2014-07-11T13:36:08Z,https://www.youtube.com/watch?v=FJ55SHCzt88,India vlog Hindi English couple
qoq8B8ThgEM,"Tujh Mein Rab Dikhta Hai Song | Rab Ne Bana Di Jodi | Shah Rukh Khan, Anushka Sharma | Roop Kumar",YRF,2012-01-19T07:34:47Z,https://www.youtube.com/watch?v=qoq8B8ThgEM,India vlog Hindi English couple
i1nX-tPvoO8,English Pronunciation Challenge! | Dhruv vs Juli,Dhruv Rathee Vlogs,2021-07-31T12:04:44Z,https://www.youtube.com/watch?v=i1nX-tPvoO8,India vlog Hindi English couple
DS-raAyMxl4,"SANAM RE Title  Song FULL VIDEO | Pulkit Samrat, Yami Gautam, Urvashi Rautela | Divya Khosla Kumar",T-Series,2016-02-26T14:45:49Z,https://www.youtube.com/watch?v=DS-raAyMxl4,India vlog Hindi English couple
zWEOx7TSM6I,"Chand Sifarish | Full Song | Fanaa | Aamir Khan, Kajol | Shaan, Kailash Kher | Jatin-Lalit | Prasoon",YRF,2012-01-23T12:13:09Z,https://www.youtube.com/watch?v=zWEOx7TSM6I,India vlog Hindi English couple
nCD2hj6zJEc,"Dheere Dheere Se Meri Zindagi Video Song (OFFICIAL) Hrithik Roshan, Sonam Kapoor | Yo Yo Honey Singh",T-Series,2015-09-01T18:35:01Z,https://www.youtube.com/watch?v=nCD2hj6zJEc,India vlog Hindi English couple
w8LcxY43N5Y,Pal - Lyrical Video | Jalebi | Arijit Singh | Shreya Ghoshal | Rhea &amp; Varun | Javed - Mohsin,SonyMusicIndiaVEVO,2018-09-24T07:00:04Z,https://www.youtube.com/watch?v=w8LcxY43N5Y,India vlog Hindi English couple
V1oczq_8L0E,"ISHQ MUBARAK Full Video Song || Tum Bin 2 || Arijit Singh | Neha Sharma, Aditya Seal &amp; Aashim Gulati",T-Series,2016-11-24T13:18:27Z,https://www.youtube.com/watch?v=V1oczq_8L0E,India vlog Hindi English couple
NNqLB7znMLU,Leja Re | Dhvani Bhanushali | Tanishk Bagchi | Rashmi Virag |Radhika Rao| Vinay Sapru | Siddharth,T-Series,2018-11-24T07:43:34Z,https://www.youtube.com/watch?v=NNqLB7znMLU,India vlog Hindi English couple
MRtRcTfszjY,"Soch Na Sake FULL VIDEO SONG | AIRLIFT | Akshay Kumar, Nimrat Kaur | Arijit Singh, Tulsi Kumar",T-Series,2016-02-04T12:39:30Z,https://www.youtube.com/watch?v=MRtRcTfszjY,India vlog Hindi English couple
2ibPLYwVM38,"Lyrical Video: Saathiya | Singham | Ajay Devgan, Kajal Aggarwal",T-Series,2018-11-06T11:30:16Z,https://www.youtube.com/watch?v=2ibPLYwVM38,India vlog Hindi English couple
hhdSyBHuI88,Zaalima - Lyrical | Raees | Shah Rukh Khan | Arijit Singh &amp; Harshdeep K | JAM8-Pritam,Zee Music Company,2017-01-13T12:58:50Z,https://www.youtube.com/watch?v=hhdSyBHuI88,India vlog Hindi English couple
m6Y8xEfyXTs,"Main Yahaan Hoon | Full Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan, Udit Narayan",YRF,2012-02-03T11:38:13Z,https://www.youtube.com/watch?v=m6Y8xEfyXTs,India vlog Hindi English couple
887BpxG47lo,SHAADI KAR LENGE: Bindass Kavya &amp; Pravisht Mishra | Aniket Shukla | New Hindi Song 2024 | Dance Song,Voilà! Digi,2024-11-28T05:30:16Z,https://www.youtube.com/watch?v=887BpxG47lo,India vlog Hindi English couple
B7SkAq_94J8,"Full Song: Pehla Pyaar | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",T-Series,2019-07-06T05:53:47Z,https://www.youtube.com/watch?v=B7SkAq_94J8,India vlog Hindi English couple
D5dZAjn_8tw,Raanjhana Ve: Antara Mitra | Soham Naik | Uddipan | Sonu | Love Song | New Hindi Song| New Song 2026,Times Music,2021-08-12T05:30:56Z,https://www.youtube.com/watch?v=D5dZAjn_8tw,India vlog Hindi English couple
CtgD91Ev4NU,"Rozana Full Video Song | Naam Shabana | Akshay Kumar, Taapsee Pannu, Taher Shabbir I Shreya, Rochak",T-Series,2017-05-02T12:30:00Z,https://www.youtube.com/watch?v=CtgD91Ev4NU,India vlog Hindi English couple
Pi_ZDoEsJQE,How German Dating Culture Is Different From India,Abhi Honeybee ,2025-08-02T08:30:12Z,https://www.youtube.com/watch?v=Pi_ZDoEsJQE,India vlog Hindi English couple
zWPsjhBaRb0,"Humko Humise Chura Lo Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit N",YRF,2014-10-28T08:55:34Z,https://www.youtube.com/watch?v=zWPsjhBaRb0,India vlog Hindi English couple
t10sQb0Zmjs,"Jag Ghoomeya Full Song | SULTAN | Salman Khan, Anushka Sharma | Rahat Fateh Ali Khan, Vishal-Shekhar",YRF,2016-08-24T10:07:47Z,https://www.youtube.com/watch?v=t10sQb0Zmjs,India vlog Hindi English couple
EpEraRui1pc,"BOL DO NA ZARA Full Video Song | AZHAR | Emraan Hashmi, Nargis Fakhri | Armaan Malik, Amaal Mallik",T-Series,2016-05-23T10:49:57Z,https://www.youtube.com/watch?v=EpEraRui1pc,India vlog Hindi English couple
bP4AmqiwqvY,2 days in MALDIVES - Mini vlog #TravelVlog,Sonakshi Sinha,2025-06-11T07:45:11Z,https://www.youtube.com/watch?v=bP4AmqiwqvY,India vlog Hindi English couple
vr8RaNuWjWc,"Falak Tak Song | Tashan | Akshay Kumar, Kareena Kapoor, Udit Narayan, Mahalaxmi Iyer, Vishal-Shekhar",YRF,2011-07-25T13:00:40Z,https://www.youtube.com/watch?v=vr8RaNuWjWc,India vlog Hindi English couple
krJsyb_yf7A,"Aashiqui 2 Hum Mar Jayenge Full Video Song | Aditya Roy Kapur, Shraddha Kapoor",T-Series,2013-05-24T10:57:58Z,https://www.youtube.com/watch?v=krJsyb_yf7A,India vlog Hindi English couple
